,streams,in_playlists,in_charts,bpm,key,key_imputed,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%
22,1.3721528446034816,0.8716760287218923,0.7936251738422118,0.44684994335126244,3.0,1,1.0,0.3424657534246575,0.43010752688172044,0.375,0.12371134020618557,0.02197802197802198,0.08510638297872342,0.016129032258064516
23,-0.5547872110362378,-0.4834514846469065,1.0882694439419947,0.3755044702907156,7.0,0,1.0,0.8493150684931507,0.827956989247312,0.6590909090909091,0.26804123711340205,0.0,0.09574468085106383,0.04838709677419355
24,-0.7046756828658342,-0.40014859528506347,6.25203512670768,-0.8373685717385805,3.0,0,0.0,0.8493150684931507,0.849462365591398,0.6704545454545454,0.07216494845360824,0.0,0.35106382978723405,0.29032258064516125
25,-0.7698173233853052,-0.6050468312154033,1.1182332680199385,0.26848626069989534,9.0,0,1.0,0.7671232876712328,0.989247311827957,0.875,0.09278350515463918,0.0,0.06382978723404256,0.1129032258064516
26,0.6729244713829052,0.2185768974750772,1.0283417957861065,-0.5519866794963931,2.0,0,0.0,0.7808219178082192,0.838709677419355,0.8068181818181819,0.44329896907216493,0.0,0.11702127659574468,0.03225806451612903
27,-0.7997929666912947,-0.5312610730306525,1.2480765056910292,-0.016895631542291966,8.0,0,1.0,0.7945205479452055,0.7526881720430109,0.7045454545454546,0.14432989690721648,0.0,0.5638297872340425,0.03225806451612903
28,-0.1519875289562303,-0.3574894543618616,1.6376062187043015,2.908268763940128,8.0,0,0.0,0.3972602739726027,0.5161290322580646,0.6704545454545454,0.4742268041237113,0.0,0.12765957446808512,0.03225806451612903
29,-0.6835070694468216,-0.2853831899142448,0.07449339597155528,-0.4449684699055729,2.0,0,1.0,0.6027397260273972,0.7956989247311829,0.8636363636363636,0.020618556701030927,0.0,0.3191489361702128,0.04838709677419355
30,-0.867747074367391,-0.5256627605735393,1.9172685767651123,0.1257953145788017,7.0,0,1.0,0.6986301369863015,0.33333333333333337,0.8522727272727273,0.0,0.0,0.08510638297872342,0.06451612903225806
31,-0.8155248301062207,-0.6024716074851312,1.4977750396738962,1.624050248850285,8.0,0,0.0,0.4520547945205479,0.6344086021505377,0.8863636363636364,0.4020618556701031,0.0,0.08510638297872342,0.04838709677419355
32,0.5758622800850044,0.07996268103695665,0.8136010565608411,-0.873041308268854,3.0,0,1.0,0.6575342465753424,0.13978494623655913,0.5909090909090909,0.3711340206185567,0.0,0.05319148936170213,0.04838709677419355
33,0.8496722197701725,0.426498222132258,1.9622143128820284,-0.9087140447991273,6.0,0,0.0,0.5616438356164384,0.5053763440860216,0.6136363636363636,0.12371134020618557,0.0,0.1702127659574468,0.04838709677419355
34,0.18047150100939885,-0.12280819615968011,2.0970515212327765,2.052123087213566,6.0,0,1.0,0.6712328767123288,0.6129032258064517,0.6136363636363636,0.6907216494845361,0.0,0.06382978723404256,0.4193548387096774
35,-0.6910408762010306,-0.5009182195130994,0.6537939948118063,-0.0882411046028388,3.0,1,0.0,0.7945205479452055,0.6344086021505377,0.6704545454545454,0.1134020618556701,0.0,0.08510638297872342,0.03225806451612903
36,-0.575374648627318,-0.5558936478419502,1.1931428282147987,0.9819409913053636,8.0,0,0.0,0.5205479452054795,0.3763440860215054,0.7272727272727273,0.38144329896907214,0.0,0.08510638297872342,0.016129032258064516
37,1.4757302268893338,0.7074215412301937,0.6737698775304357,-0.9443867813294007,7.0,0,0.0,0.7123287671232876,0.5698924731182796,0.6704545454545454,0.09278350515463918,0.0,0.10638297872340427,0.06451612903225806
38,0.4743186898078609,0.26817794584509935,0.5738904639372889,-0.9800595178596742,4.0,0,0.0,0.5068493150684932,0.47311827956989244,0.7954545454545454,0.0,0.0,0.09574468085106383,0.03225806451612903
39,-0.5971331535608024,-0.5670902727561763,0.8435648806387851,0.09012257804852827,7.0,0,1.0,0.7671232876712328,0.989247311827957,0.8636363636363636,0.27835051546391754,0.0,0.08510638297872342,0.06451612903225806
40,-0.2843914512981627,-0.556677411585946,0.3641436953916808,0.7679045721237231,0.0,0,1.0,0.4520547945205479,0.860215053763441,0.6363636363636364,0.23711340206185566,0.0,0.07446808510638298,0.06451612903225806
41,4.027933300928517,2.1978042835628453,0.7187156136473517,-1.1584232005110413,4.0,0,0.0,0.726027397260274,0.9354838709677421,0.46590909090909094,0.5567010309278351,0.0,0.0425531914893617,0.04838709677419355
42,1.0424488152079123,0.8543212601048418,4.554085095624186,0.19714078763934853,9.0,0,1.0,0.4520547945205479,0.3655913978494624,1.0,0.041237113402061855,0.0,0.3404255319148936,0.03225806451612903
43,0.9328974721835643,0.8992197260108888,1.5477147464704695,-1.5508233023440487,8.0,0,0.0,0.4520547945205479,0.5806451612903226,0.5340909090909091,0.38144329896907214,0.0,0.08510638297872342,0.12903225806451613
44,-0.7929193499049154,-0.4944241770628482,6.2420471853483654,0.7679045721237231,3.0,1,0.0,0.7397260273972603,0.7634408602150539,0.5568181818181818,0.5360824742268041,0.0,0.2127659574468085,0.3709677419354839
45,0.09527370717731588,-0.23567017529508036,0.2293064870409327,-0.016895631542291966,7.0,0,0.0,0.6027397260273972,0.48387096774193555,0.625,0.10309278350515463,0.0,0.07446808510638298,0.016129032258064516
46,1.0007109776802974,0.38630233869018593,2.2368827002631817,0.6252136260026295,3.0,1,0.0,0.6575342465753424,0.838709677419355,0.8181818181818182,0.1134020618556701,0.0,0.031914893617021274,0.04838709677419355
47,1.9889896536064489,-0.34763642443734255,1.0732875319030226,0.411177206820989,3.0,0,1.0,0.49315068493150677,0.5053763440860216,0.48863636363636365,0.09278350515463918,0.0,0.12765957446808512,0.08064516129032258
48,3.6016101126949636,2.9763056138489943,1.1631790041368546,2.2661595063952067,9.0,0,0.0,0.6164383561643836,0.48387096774193555,0.5681818181818182,0.16494845360824742,0.0,0.10638297872340427,0.4193548387096774
49,0.004285479410490601,-0.23634197278993394,0.12942707344778598,-1.9788961407073298,3.0,0,1.0,0.4109589041095891,0.49462365591397855,0.5,0.23711340206185566,0.0,0.43617021276595747,0.08064516129032258
