https://www.laptopsdirect.co.uk//samsung-galaxy-tab-s9-12.4-graphite-512gb-5g-tablet-sm-x816bzaeeub/version.asp	"Samsung Galaxy Tab S9+ 12.4"" Graphite 512GB 5G Tablet"	£1249.00	Snapdragon 8 Gen 2	512GB	12GB	Android 13	12.4in	2800 x 1752	29cm	13Megapixel	Graphite
https://www.laptopsdirect.co.uk//tcl-tab-8-4g-9132g2-2alcgb11/version.asp	"TCL Tab 8 8"" Black 32GB Cellular Tablet"	£79.00	MT8766B	32GB	2GB	Android	8Inch	800 x 1280pixels	20cm	5MP	Black
https://www.laptopsdirect.co.uk//samsung-galaxy-tab-s9-fe-12.4-grey-128gb-wifi-tablet-sm-x610nzaaeub/version.asp	"Samsung Galaxy Tab S9 FE+ 12.4"" Grey 128GB Wi-Fi Tablet"	£599.00	Exynos 1380	128GB	8GB	Android	12.4Inch	2560 x 1600pixels	19cm	8MP	Grey
https://www.laptopsdirect.co.uk//refurbished-samsung-galaxy-tab-s10-12.4-platinum-silver-256gb-cellular-ta-a1-sm-x826bzsreub/version.asp	"Refurbished Samsung Galaxy Tab S10+ 12.4"" Platinum Silver 256GB Cellular Tablet"	£619.97	Dimensity 9300+	256GB	12GB	Android	12.4Inch	2800 x 1752	19cm	N/A	Platinum silver
https://www.laptopsdirect.co.uk//apple-ipad-mini-2024-8.3-space-grey-256gb-wi-fi-tablet-mxna3nf-a/version.asp	"Apple iPad Mini 2024 8.3"" Space Grey 256GB Wi-Fi Tablet"	£564.97	A17 Pro	256GB	N/A	iPadOS	8.3Inch	2266 x 1488	1cm	12MP	Grey
https://www.laptopsdirect.co.uk//apple-ipad-mini-2024-8.3-space-grey-128gb-cellular-tablet-mxpn3nf-a/version.asp	"Apple iPad Mini 2024 8.3"" Space Grey 128GB Wi-Fi & Cellular Tablet"	£609.97	A17 Pro	128GB	N/A	iPadOS	8.3Inch	2266 x 1488	1cm	12MP	Grey
https://www.laptopsdirect.co.uk//apple-ipad-air-2025-11-starlight-256gb-wi-fi-tablet-mca44kn-a/version.asp	"Apple iPad Air 2025 11"" Starlight 256GB Wi-Fi Tablet"	£659.97	Apple M3	256GB	8GB	iPadOS 18	11Inch	2360 x 1640pixels	25cm	12MP	Beige
https://www.laptopsdirect.co.uk//apple-ipad-air-2025-11-blue-512gb-wi-fi-tablet-mca94kn-a/version.asp	"Apple iPad Air 2025 11"" Blue 512GB Wi-Fi Tablet"	£870.97	Apple M3	512GB	8GB	iPadOS 18	11 Inches	2360 x 1640pixels	25cm	12MP	Blue
https://www.laptopsdirect.co.uk//apple-ipad-air-2025-11-blue-256gb-wi-fi-tablet-mca34kn-a/version.asp	"Apple iPad Air 2025 11"" Blue 256GB Wi-Fi Tablet"	£659.97	Apple M3	256GB	8GB	iPadOS 18	11Inch	2360 x 1640pixels	25cm	12MP	Blue
https://www.laptopsdirect.co.uk//apple-ipad-air-2025-11-blue-128gb-wi-fi-tablet-mc9x4kn-a/version.asp	"Apple iPad Air 2025 11"" Blue 128GB Wi-Fi Tablet"	£564.97	Apple M3	128GB	8GB	iPadOS 18	11Inch	2360 x 1640pixels	25cm	12MP	Blue
https://www.laptopsdirect.co.uk//apple-ipad-air-2025-11-space-grey-256gb-cellular-tablet-mcg04kn-a/version.asp	"Apple iPad Air 2025 11"" Space Grey 256GB Cellular Tablet"	£824.97	Apple M3	256GB	8GB	iPadOS 18	11 Inches	2360 x 1640pixels	25cm	12MP	Grey
https://www.laptopsdirect.co.uk//apple-ipad-2025-11-blue-256gb-wi-fi-tablet-md4h4kn-a/version.asp	"Apple iPad 2025 11"" Blue 256GB Wi-Fi Tablet"	£404.97	Apple A16 Chip	256GB	4GB	iPadOS 18	11Inch	2360 x 1640pixels	25cm	12MP	Blue
https://www.laptopsdirect.co.uk//apple-ipad-2025-11-pink-256gb-wi-fi-tablet-md4p4kn-a/version.asp	"Apple iPad 2025 11"" Pink 256GB Wi-Fi Tablet"	£404.97	Apple A16 Chip	256GB	4GB	iPadOS 18	11 Inches	2360 x 1640pixels	25cm	12MP	Pink
https://www.laptopsdirect.co.uk//apple-ipad-air-2025-13-starlight-128gb-wi-fi-tablet-mcnk4kn-a/version.asp	"Apple iPad Air 2025 13"" Starlight 128GB Wi-Fi Tablet"	£774.97	Apple M3	128GB	8GB	iPadOS 18	13 Inches	2732 x 2048pixels	28cm	12MP	Beige
https://www.laptopsdirect.co.uk//apple-ipad-2025-11-silver-512gb-wi-fi-tablet-md4q4kn-a/version.asp	"Apple iPad 2025 11"" Silver 512GB Wi-Fi Tablet"	£594.97	Apple A16 Chip	512GB	4GB	iPadOS 18	11Inch	2360 x 1640pixels	25cm	12MP	Silver
https://www.laptopsdirect.co.uk//refurbished-apple-ipad-pro-11-black-512gb-wi-fi-cellular-tablet-a1-mvw33nf-a/version.asp	"Refurbished Apple iPad Pro 2024 11"" Black 512GB Wi-Fi & Cellular Tablet"	£929.97	M4	512GB	8GB	iPadOS	11Inch	2420 x 1668	25cm	N/A	Black
